"Node.ID","Species.ID","Species.Stage.ID","stage_ID","Exp.Aggregated.Node.ID","Exp.Aggregated.name","Hist.Aggregated.Node.ID","Hist.Aggregated.name","stage","Accepted.species.name","Phylum","Class","Order","Genus","species","Node.Resolution","functional.group","metabolic_type","movement_type","transience","captured.by.historical.surveys","captured.by.Allen.Island.surveys","synonyms","Locality","Reference","life.history","AphiaID","Notes","Justification","common.name","Working.group","Organismal.group","Abundant.or.important","confirmed.on.Allen.Island","keep.remove","Exctinction.allowed","Detection.in.historical.surveys","Detection.in.experiment","TL","OI"
47,"47","47.1","1","47","Hildenbrandia.spp.and.unk.brown.red.crusts ","47","Hildenbrandia.spp.and.unk.brown.red.crusts ","adult","Hildenbrandia.spp.and.unk.brown.red.crusts ","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandia","spp.","aggregate group","seaweed","autotroph","sessile","resident","yes","yes","Hildenbrandia nardiana, Hildenbrandia nardoi, Hildenbrandia prototypus, Hildenbrandia rosea,/// Hildenbrandia rosea var. fuscescens, Hildenbrandia sanguinea, Rhododermis drummondii, Verrucaria rubra","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","many sp of Hildenbrandia likely in present study, plus unknown brown and red crusts that are not possible to ID in field","direct observation; in literature","rock rust","crustose red algae","Macroalgae","x","x","NA","Y","partial","partial",1,0
48,"48","48.1","1","48","Ceramium deslongchampsii","48","Ceramium deslongchampsii","adult","Ceramium deslongchampsii","Rhodophyta","Florideophyceae","Ceramiales","Ceramium","deslongchampsii","species","seaweed","autotroph","sessile","resident","yes","yes","Ceramium agardhianum; Ceramium diaphanum var. strictum; Ceramium patens; Ceramium pellucidum; Ceramium pellucidum; Ceramium strictum; //Ceramium strictum; Gongroceras deslongchampsii; Gongroceras pellucidum; Gongroceras strictum; Hormocera","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","resolved to species by DNM due to presence on Allen Island, no new data, one existing paper","direct observation; in literature","branching red tufts","red algae","Macroalgae","","x","NA","Y","y","y",1,0
49,"49","49.1","1","49","Porphyra sp.","49","Porphyra sp.","adult","Porphyra sp.","Rhodophyta","Bangiophyceae","Bangiales","Porphyra","sp.","Genus","seaweed","autotroph","sessile","resident","yes","yes","NA","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","may be able to resolve to species by looking at local options; no data, most papers on nutritional value for humans and using as feed for aquaculture)","direct observation; in literature","nori","red algae","Macroalgae","","x","NA","Y","y","y",1,0
50,"50","50.1","1","50","Petalonia sp.","50","Petalonia sp.","adult","Petalonia sp.","Ochrophyta","Phaeophyceae","Ectocarpales","Petalonia","sp.","Genus","seaweed","autotroph","sessile","resident","yes","yes","NA","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","may be able to resolve to species by looking at local options, not much data available ","in literature","","brown algae","Macroalgae","","","NA","Y","y","y",1,0
52,"52","52.1","1","52","Ulva lactuca","52","Ulva lactuca","adult","Ulva lactuca","Chlorophyta","Ulvophyceae","Ulvales","Ulva","lactuca","species","seaweed","autotroph","sessile","resident","yes","yes","Monostroma lactuca; Phycoseris fasciata; Phyllona lactuca; Ulva crassa; Ulva fasciata; Ulva lactuca f. fasciata; Ulva lactucaefolia","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","a few new papers, many already in database","direct observation; in literature","sea lettuce","green algae","Macroalgae","","x","NA","Y","y","y",1,0
54,"54","54.1","1","54","Cladophora.and.unk.green.filaments","54","Cladophora.and.unk.green.filaments","adult","Cladophora.and.unk.green.filaments","Chlorophyta","Ulvophyceae","Cladophorales","Cladophora","spp.","Genus","seaweed","autotroph","sessile","resident","yes","yes","NA","Gulf of Maine, USA","Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","many species; will not resolve to sp. , surprisingly few papers on cladophora in GOM , most for other places","in literature","filamentous green","filamentous green","Macroalgae","","","NA","Y","partial","partial",1,0
63,"63","63.1","1","63","Leathesia marina","63","Leathesia marina","adult","Leathesia marina","Ochrophyta","Phaeophyceae","Ectocarpales","Leathesia","marina","species","seaweed","autotroph","sessile","resident","yes","yes","Chaetophora marina Lyngbye 1819; Tremella difformis Linnaeus 1755; Rivularia tuberiformis Smith 1809; Nostoc marinum C.Agardh 1810; Leathesia tuberiformis S.F.Gray 1821; //Clavatella nostoc-marina Bory 1823; Corynephora marina (C.Agardh) C.Agardh 1824; Nostoc mesentericum C.Agardh 1824; Clavatella difformis (Linaeus) Fries 1835; Leathesia difformis Areschoug 1847; Leathesia difformis var. tingitana Schousboe ex Bornet 1892; Leathesia nana Setchell & N.L.Gardner 1924; Leathesia amplissima Setchell & N.L.Gardner 1924","Gulf of Maine, USA","present study","free.living","NA","easily confused with Colpomenia. Both are likely present at Allen Island. No data","direct observation","sea cauliflower","brown algae","Macroalgae","","x","NA","Y","partial","y",1,0
64,"64","64.1","1","64","Metridium senile","64","Metridium senile","adult","Metridium senile","Cnidaria","Anthozoa","Actiniaria","Metridium","senile","species","predator","heterotroph","sessile","resident","as.aggregate","yes","Actinea dianthus; Actinia (Diplostephanus) candida Müller, 1776; Actinia (Entacmaea) rufa Müller, 1776; Actinia candida Müller, 1776; Actinia cereus Müller, 1776; Actinia marginata var. ambrea; Actinia marginata var. salmonea; Actinia pallida Holdsworth, 1855; Actinia pellucida Alder, 1858; Actinia rufa Müller, 1776; Actinia senilis Linnaeus, 1767; Actinoloba dianthus de Blainville, 1830; Actinoloba marginata Les.; Actinothoe pallida Holdsworth; Anthea plumosa; Metridium dianthus var. sindonea Gosse; Metridium fimbriatum Verrill, 1865; Metridium pallidum (Holdsworth, 1855); Metridium senile fimbriatum (Verrill); Metridium senile senile (Linnaeus, 1761); Metridium senile var. fimbriatum (Verrill); Metridium senilis (Linnaeus, 1761); //Paraisometridium pehuense Zamponi, 1978 (junior subjective synonym); Paraisometridium pehuensis Zamponi, 1978; Priapus senilis Linnaeus, 1761; Sagartia pallida Holdsworth; Sagartia pallida var. rufa (Holdsworth); Sagartia pura (Alder, 1858); Thoe pura Wright, 1859","Gulf of Maine, USA","present study; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","very small individuals in pools, observed in Bioblitz June 2021; infrequently found but in tide pools on Allen. ","direct observation; in literature","frilled anemone","anemones","Anthozoa","","x","NA","Y","partial","y",2.85714285714285,0.122448979591838
66,"66","66.1","1","66","Homarus americanus","66","Homarus americanus","adult","Homarus americanus","Arthropoda","Malacostraca","Decapoda","Homarus","americanus","species","predator","heterotroph","mobile","transient","no","no","none","","Jones, Patricia L., and Myra J. Shulman. “Subtidal-Intertidal Trophic Links: American Lobsters [Homarus Americanus (Milne-Edwards)] Forage in the Intertidal Zone on Nocturnal High Tides.” Journal of Experimental Marine Biology and Ecology 361, no. 2 (July 4, 2008): 98–103. https://doi.org/10.1016/j.jembe.2008.05.004.; iNaturalist research grade observation","free.living","NA","","in literature","american lobster","crabs and lobster","Decapoda","","","NA","Y","n","n",3.14996299373699,0.347743672857292
69,"69","69.1","1","69","Halichondria panicea","69","Porifera","adult","Halichondria panicea","Porifera","Demospongiae","Suberitida","Halichondria","panicea","species","filter feeder","heterotroph","sessile","resident","as.aggregate","as.aggregate","Alcyonium manusdiaboli sensu Esper, 1794; Alcyonium medullare; Alcyonium paniceum; Amorphina appendiculata Schmidt; Amorphina coccinea; Amorphina grisea; //Amorphina paciscens; Amorphina panicea; Clathria (Microciona) seriata; Clathria (Microciona) tumulosa; Clathria seriata; Eumastia appendiculata//; Halichondria albescens; Halichondria ambigua; Halichondria bibula; Halichondria brettii; Halichondria caduca; Halichondria coccinea; //Halichondria coralloides Bowerbank; Halichondria edusa; Halichondria firmus; Halichondria glabra; Halichondria grisea; Halichondria incerta; Halichondria lactea; ///Halichondria membrana; Halichondria paciscens; Halichondria panacea; Halichondria panicea; Halichondria pannosus; Halichondria papillaris; Halichondria reticulata; Halichondria reticulata; ///Halichondria sevosa; Halichondria topsenti; Halichondriella corticata; Halina panicea; Halina papillaris; Halispongia papillaris///; Hymeniacidon brettii; Hymeniacidon coccinea; Hymeniacidon fallaciosus; Hymeniacidon firmus; Hymeniacidon fragilis; Hymeniacidon lactea; Hymeniacidon membrana////; Hymeniacidon parfitti; Hymeniacidon reticulatus; Hymeniacidon solidus; Hymeniacidon tegeticula; Hymeniacidon thomasii; Isodictya crassa; Isodictya perplexa; Menanetia minchini; Microciona tumulosa; //Pellina bibula; Scypha papillaris f. sowerbeii; Seriatula seriata; Spongia albescens; Spongia compacta; Spongia cristata; Spongia panicea; Spongia seriata; Spongia tomentosa; Spongia urens; Spuma borealis var. convoluta; Spuma borealis var. tuberosa; Spuma borealis var. velamentosa; Trachyopsilla glaberrima","Gulf of Maine, USA","present study; iNaturalist research grade observation","free.living","NA","observed in bioblitz, low intertidal pools","direct observation","breadcrumb sponge","sponges","Porifera","","","NA","Y","partial","partial",2.33333333333335,0.222222222222227
70,"70","70.1","1","70","Neovison vison","70","Neovison vison","adult","Neovison vison","Chordata","Mammalia","Carnivora","Neovison","vison","species","predator","heterotroph","mobile","transient","no","no","Mustela vison","Gulf of Maine, USA","present study","free.living","NA","most papers were already in database from earlier search by LVK","direct observation","mink","mammals","Mustelidae","","x","NA","Y","n","n",3.76596202295237,0.228008697074663
71,"71","71.1","1","71","Calidris maritima","71","Calidris maritima","adult","Calidris maritima","Chordata","Aves","Charadriiformes","Calidris","maritima","species","predator","heterotroph","mobile","transient","no","no","Arquatella maritima (Brünnich, 1764); Tringa maritima Brünnich, 1764","","Randall Downer; Louis Bevier","free.living","NA","feeds on mussels; forages in rocky intertidal; very few results (<30)","expert opinion","purple sandpiper","birds","Aves","rare","","NA","Y","n","n",3.16767288219306,0.215869446302337
72,"72","72.1","1","72","Somateria mollissima","72","Somateria mollissima","adult","Somateria mollissima","Chordata","Aves","Anseriformes","Somateria","mollissima","species","predator","heterotroph","mobile","transient","no","no","Anas mollissima Linnaeus, 1758","","https://cdnsciencepub.com/doi/abs/10.1139/z04-124; https://ebird.org/species/comeid; present study","free.living","NA","eats mussels; chicks eaten by Great Black-backed gulls","in literature; direct observation","eider duck","birds","Aves","","x","NA","Y","n","n",3.03344763570679,0.376113383513058
73,"73","73.1","1","73","Hiatella arctica","73","Hiatella arctica","adult","Hiatella arctica","Mollusca","Bivalvia","Adapedonta","Hiatella","arctica","Species","filter feeder","heterotroph","sessile","resident","yes","yes","Biapholius spinosus Leach, 1822; Byssomia crispa Danilo & Sandri, 1856; Chama aculeata Strøm, 1768; Didonta bicarinata Schumacher, 1817; Hiatella arctica f. flaccida Gould, 1861; Hiatella arctica f. spinifera (G. B. Sowerby II, 1875) (junior synonym); Hiatella arenacea (E. A. Smith, 1910); Hiatella biaperta Daudin Bosc, 1801; //Hiatella lirata (E. A. Smith, 1910); Hiatella monoperta Bosc, 1801; Hiatella oblonga W. Turton, 1822; Hiatella orientalis (Yokoyama, 1920); Hiatella pholadis (Linnaeus, 1771); Hiatella solida (G.B. Sowerby I, 1834); //Hiatella striata (Fleuriau de Bellevue, 1802) (synonym); Hypogaea barbata Poli, 1795 (synonym); Mya arctica Linnaeus, 1767 (original combination); Mya byssifera Fabricius, 1780; Mytilus pholadis Linnaeus, 1771; Mytilus praecisus Montagu, 1803; //Petricola awana Yokoyama, 1924; Petricola linguatula Lamarck, 1818; Rhomboides rugosus var. aculeata Scacchi, 1836 (synonym); Saxicava acuta de Folin in de Folin & Périer, 1867; Saxicava arctica (Linnaeus, 1767); Saxicava arctica var. abbreviata Bucquoy, Dautzenberg & Dollfus, 1896 (synonym); Saxicava arctica var. dilatata Bucquoy, Dautzenberg & Dollfus, 1896 (synonym); Saxicava arctica var. inermis Bucquoy, Dautzenberg & Dollfus, 1896 (synonym); Saxicava arenacea E. A. Smith, 1910;// Saxicava australis Lamarck, 1818; Saxicava azaria Dall, 1881; Saxicava chilensis Hupé, 1854; Saxicava clavis Valenciennes, 1846; Saxicava conchotrypa Philippi, 1845; Saxicava distorta Say, 1822; //Saxicava flaccida Gould, 1861; Saxicava frigida Mabille & Rochebrune, 1889; Saxicava gallicana Lamarck, 1818; Saxicava groenlandica Potiez & Michaud, 1844; Saxicava guerini Hanley, 1843; Saxicava hawaiensis Dall, Bartsch & Rehder, 1938; //Saxicava hiatella Chenu, 1862; Saxicava initialis de Folin in de Folin & Périer, 1867; Saxicava insita Conrad, 1869; Saxicava lebruni Mabille & Rochebrune, 1889; Saxicava lirata E. A. Smith, 1910; Saxicava macrodon Philippi, 1851; Saxicava mollis Mabille & Rochebrune, 1889; //Saxicava orientalis Yokoyama, 1920; Saxicava petitii G. B. Sowerby II, 1875; Saxicava pholadis (Linnaeus, 1771); Saxicava pholadis gastrochaenoidea Carpenter, 1864; Saxicava purpurascens G. B. Sowerby I, 1834; Saxicava rietensis W. H. Turton, 1932 (junior synonym); Saxicava rubra Deshayes, 1845; Saxicava rugosa var. cylindrica Wood, 1847; Saxicava sakhalinensis Takeda, 1953; //Saxicava similis Deshayes, 1863; Saxicava solida G. B. Sowerby I, 1834; Saxicava spinifera G. B. Sowerby II, 1875; Saxicava striata Fleuriau de Bellevue, 1802; Saxicava subantarctica Preston, 1913; Saxicava subtriangularis W. H. Turton, 1932 (junior synonym); //Saxicava sulcata G. B. Sowerby II, 1875; Saxicava tenuis G. B. Sowerby I, 1834; Saxicava truncata Philippi, 1898; Saxicava ungana Grewingk, 1850; Saxicava veneriformis Lamarck, 1818; Solen minutus Linnaeus, 1767 (synonym); Sphenia bilirata Gabb, 1861; Spongyophylla irregularis Brusina, 1866; Tellina rhomboides Gmelin, 1791; Tellina rhomboides Poli, 1791 (synonym)","Gulf of Maine, USA","Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","in crevices, pools and low intertidal; multiple searches required due to high number of synonums (not many *new* results)","in literature","nestling clam","bivalves","Bivalvia","","x","NA","Y","y","y",2.38888888888889,0.311728395061733
75,"75","75.1","1","75","Boreochiton ruber","75","Boreochiton ruber","adult","Boreochiton ruber","Mollusca","Polyplacophora","Chitonida","Boreochiton","ruber","Species","herbivore","heterotroph","mobile","resident","yes","yes","Chiton cinereus sensu Fabricius, 1780 not Linnaeus, 1767 (misapplication); Chiton incarnatus Reeve, 1848 (synonym); Chiton latus Leach, 1852 (synonym); Chiton minimus Spengler, 1797 (synonym); Chiton ruber Linnaeus, 1767 (original combination); Chiton ruber var. oblonga Jeffreys, 1865 (synonym); //Ischnochiton ruber (Linnaeus, 1767) (incorrect placement); Tonicella granulata Jakovleva, 1952 (original combination); Tonicella ruber (Linnaeus, 1767); Tonicella rubra (Linnaeus, 1767); Tonicella rubra var. index Balch, 1906 (synonym); Trachydermon ruber (Linnaeus, 1767); Trachydermon ruber var. candidus","Gulf of Maine, USA","present study; Sorte, Cascade J. B., Victoria E. Davidson, Marcus C. Franklin, Kylla M. Benes, Meredith M. Doellman, Ron J. Etter, Robyn E. Hannigan, Jane Lubchenco, and Bruce A. Menge. “Long-Term Declines in an Intertidal Foundation Species Parallel Shifts in Community Composition.” Global Change Biology 23, no. 1 (2017): 341–52. https://doi.org/10.1111/gcb.13425.","free.living","NA","Tonicella rubra in guide books. Sorte et al. did not specify species, just listed ""chiton""...no data, added genus still no data","direct observation; more broadly in literature","Northern Red Chiton","chitons","Polyplacophora","","x","NA","Y","y","y",2.36868686868687,0.362667074788291
79,"79","79.1","1","79","Crustose coralline spp.","79","Crustose coralline spp.","adult","Clathromorphum circumscriptum","Rhodophyta","Florideophyceae","Corallinales","Clathromorphum","circumscriptum","species","seaweed","autotroph","sessile","resident","yes","yes","Clathromorphum compactum f. circumscriptum (Strömfelt) Foslie, 1908 (synonym); Clathromorphum durum (Kjellman) Foslie, 1898 (synonym); Clathromorphum evanescens (Foslie) Foslie, 1898; Lithothamnion circumscriptum Strömfelt, 1886; Lithothamnion circumscriptum f. areolatum Rosenvinge, 1893; //Lithothamnion compactum f. circumscriptum (Strömfelt) Lund, 1959 (synonym); Lithothamnion durum Kjellman, 1889; Lithothamnion evanescens Foslie, 1895; Phymatolithon compactum f. circumscriptum (Strömfelt) Foslie, 1905; Phymatolithon evanescens (Foslie) Foslie, 1905","","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1938967; https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecy.2226?casa_token=mG8sT4xYyswAA[…]-b5bNjB-elnoB7i0Qw0qqChKhW3MYIL1RV9HnuUkqhkCdUfGtcU","free.living","NA","eaten by tortoiseshell limpet; common. only 3 crustose corallines in the shallow subtidal zones in Maine. This is most common. Not a ton of new papers but some already in database","","crustose coralline","coralline algae","Corallinophycidae","","","NA","Y","partial","partial",1,0
80,"80","80.1","1","79","Crustose coralline spp.","79","Crustose coralline spp.","adult","Phymatolithon sp.","Rhodophyta","Florideophyceae","Corallinales","Phymatolithon","sp.","genus","seaweed","autotroph","sessile","resident","as.aggregate","as.aggregate","NA","","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1938967","free.living","NA","fairly common, need to confirm species present; not a ton of data available","","crustose coralline","coralline algae","Corallinophycidae","","","NA","Y","partial","partial",1,0
84,"84","84.1","1","84","Aeolidia papillosa","84","Aeolidia papillosa","adult","Aeolidia papillosa","Mollusca","Gastropoda","Nudibranchia","Aeolidia","papillosa","species","predator","heterotroph","mobile","resident","yes","yes","Aeolidia papillosa var. pacifica, Aeolidiella papillosa, Aeolis lesliana, Aeolis murrayana, Doris bodoensis, Doris vermigera, Eolis farinacea, Eolis obtusalis, Eolis papillosa, Eolis plumata, Eolis rosea, Limax papillosus","Gulf of Maine, USA","iNaturalist research grade observation; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","eats anemones, hydroids, or algae. infequently found","in literature","aeolid nudibranch","nudibranchs","Gastropoda","","","NA","Y","partial","partial",3.85714285714286,7.11946966961963e-29
86,"86","86.1","1","86","Onchidoris spp.","86","Onchidoris spp.","adult","Onchidoris spp.","Mollusca","Gastropoda","Nudibranchia","Onchidoris","sp.","species","predator","heterotroph","mobile","resident","yes","yes","NA","Gulf of Maine, USA","iNaturalist research grade observation; Menge, Bruce A. �Predation Intensity in a Rocky Intertidal Community.� Oecologia 34, no. 1 (January 1, 1978): 1�16. https://doi.org/10.1007/BF00346237 ; Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Barnes, H., and H. T. Powell. �Onchidoris Fusca (M�ller); A Predator of Barnacles.� Journal of Animal Ecology 23, no. 2 (1954): 361�63. https://doi.org/10.2307/1986.","free.living","NA","changed to Onchidoris sp., observed in Menge and Larsen. Onchidoris muricata or Onchidoris fusca (= O bilamellata) (https://doi.org/10.2307/1986) O fusca it eats barnacles, O muricata eats bryozoans. genus level ID in Larsen; not common but O fusca likely seen on Allen","in literature","dorid nudibranch","nudibranchs","Gastropoda","","x","NA","Y","partial","partial",3.16666666666666,3.33293732455877e-29
89,"89","89.1","1","89","Gammarid","89","Gammarid","adult","Ampithoe rubricata","Arthropoda","Malacostraca","Amphipoda","Amphithoe","rubricata","species","herbivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Amphitoe rubricata (Montagu, 1808) (spelling mistake); Ampithoe albomaculata Krøyer, 1846; Ampithoe littorina Spence Bate, 1857 (Synonym); Ampithoe picta Rathke, 1837; Ampithoe podoceroides Rathke, 1843; Ampithoe punctata Johnston, 1827; Ampithoe punctatus Johnston, 1827; Ampithoe rubicata (Montagu, 1808) (lapsus calami); Cancer (Gammarus) rubricatus Montagu, 1808 (superseded original combination); Gammarus punctatus Johnson, 1827 (Synonym)","","Chavanich, Suchana, and Kim A. Wilson. “Rocky Intertidal Zonation of Gammaridean Amphipods in Long Island Sound, Connecticut.” Crustaceana 73, no. 7 (2000): 835–46.; Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","found at multiple sites in Larsen et al. ; more abundant in Chondrus chrispus in lower zone (Chavanich and Wilson); uncommon to abundant. feeds on algae or detritus, builds nest in seaweed or mussel beds","in literature","Amphithoe","small crustaceans","Amphipods","x","","NA","Y","partial","partial",2,9.38004920114359e-30
90,"90","90.1","1","89","Gammarid","89","Gammarid","adult","Apohyale prevostii","Arthropoda","Malacostraca","Amphipoda","Apohyale","prevostii","species","herbivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Allorchestes danai Spence Bate, 1857 (superseded original combination); Ampithoe prevostii H. Milne Edwards, 1830 (superseded original combination); Hyale danai (Spence Bate, 1857) (junior subjective synonym); Hyale major Chevreux, 1888; Hyale nidrosiensis (Krøyer, 1845); Hyale nilssoni Rathke, 1843 (Synonym); Hyale prevosti (H. Milne Edwards, 1830); Orchestia nidrosiensis Krøyer, 1845","","Chavanich, Suchana, and Kim A. Wilson. “Rocky Intertidal Zonation of Gammaridean Amphipods in Long Island Sound, Connecticut.” Crustaceana 73, no. 7 (2000): 835–46.; Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","Hyale prevosti in Larsen study; abundant in Fucus vesciulosus in upper zone. absent in lower zone (Chavanich and Wilson); uncommon to very common. herbivore, found in barnacle zone and rockweed zone, usually between mussels or barnacles. actively hops about when disturbed. ","in literature","hyalid amphipod","small crustaceans","Amphipods","x","","NA","Y","partial","partial",2,2.86666418236564e-29
91,"91","91.1","1","89","Gammarid","89","Gammarid","adult","Echinogammarus obtusatus","Arthropoda","Malacostraca","Amphipoda","Echinogammarus","obtusatus","species","macrophagous detritivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Eulimnogammarus obtusatus; Gammarus obtusatus Dahl, 1938; Marinogammarus obtusatus (Dahl, 1938)","Gulf of Maine, USA","Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","Gammarus obtusatus in Larsen study. A dominant organism in Larsen study; lives under rocks and in tidepools, also in saltmarshes. infrequent to commonly found. (maybe be more common in protected areas based on Larsen's findings)","in literature","gammarid amphipod","small crustaceans","Amphipods","x","","NA","Y","partial","partial",2,3.19159974570668e-30
92,"92","92.1","1","89","Gammarid","89","Gammarid","adult","Gammarellus angulosus","Arthropoda","Malacostraca","Amphipoda","Gammarellus","angulosus","species","detritivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Amathilla angulosus (Rathke, 1843) (Synonym); Amathilla sabini (Leach) (Synonym); Gammarus angulosus Rathke, 1843","","Chavanich, Suchana, and Kim A. Wilson. “Rocky Intertidal Zonation of Gammaridean Amphipods in Long Island Sound, Connecticut.” Crustaceana 73, no. 7 (2000): 835–46; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","study in Connecticut; abundant in Chondrus crispus; unreliable feeding info but likely detritivore. free-swimming and may be found clinging to seaweed or in tidepools. Only 36 results without genus, included genus to get to 67 results with synonyms","in literature","gammarid amphipod","small crustaceans","Amphipods","","","NA","Y","partial","partial",2,3.81611462900664e-30
