"Node.ID","Species.ID","Species.Stage.ID","stage_ID","Exp.Aggregated.Node.ID","Exp.Aggregated.name","Hist.Aggregated.Node.ID","Hist.Aggregated.name","stage","Accepted.species.name","Phylum","Class","Order","Genus","species","Node.Resolution","functional.group","metabolic_type","movement_type","transience","captured.by.historical.surveys","captured.by.Allen.Island.surveys","synonyms","Locality","Reference","life.history","AphiaID","Notes","Justification","common.name","Working.group","Organismal.group","Abundant.or.important","confirmed.on.Allen.Island","keep.remove","Exctinction.allowed","Detection.in.historical.surveys","Detection.in.experiment","TL","OI"
80,"80","80.1","1","79","Crustose coralline spp.","79","Crustose coralline spp.","adult","Phymatolithon sp.","Rhodophyta","Florideophyceae","Corallinales","Phymatolithon","sp.","genus","seaweed","autotroph","sessile","resident","as.aggregate","as.aggregate","NA","","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1938967","free.living","NA","fairly common, need to confirm species present; not a ton of data available","","crustose coralline","coralline algae","Corallinophycidae","","","NA","Y","partial","partial",0.999999999999999,0
83,"83","83.1","1","83","Dynamena pumila","83","Hydroids","adult","Dynamena pumila","Cnidaria","Hydrozoa","Leptothecata","Dynamena","pumila","species","predator","heterotroph","sessile","resident","as.aggregate","as.aggregate","Sertularia pumila Linnaeus, 1758","Gulf of Maine, USA","Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.; WHOI keys; Shoals sp checklist","free.living","NA","name change from Sertularia. usually attached to seaweed, feeds on planktonic organisms, common. common in intertidal brown algae in protected waters","in literature","hydroid","hydroids","Hydrozoa","x","","NA","Y","partial","partial",2.5,0.250000000000002
87,"87","87.1","1","87","Asterias forbesi","87","Asterias forbesi","adult","Asterias forbesi","Echinodermata","Asteroidea","Forcipulatida","Asterias","forbesi","species","predator","heterotroph","mobile","resident","yes","yes","Asteracanthion berylinus A. Agassiz, 1866 (synonym according to Perrier (1875)); Asteracanthion forbesi Desor, 1848; Asteracanthion lacazei Perrier, 1869; Asteracanthion novaeboracensis Valenciennes (MS) in Perrier, 1869 (Synonym according to Fisher (1930)); //Asterias arenicola Stimpson, 1862; Asterias arenicola var. lacazei (Perrier, 1869) (Synonym according to Fisher (1930)); Asterias crassispina H.L. Clark, 1941 (synonym according to Downey in Clark & Downey (1992)); Asterias lacazei (Perrier, 1869)","","https://digitalcommons.bowdoin.edu/cgi/viewcontent.cgi?article=1238&context=honorsprojects; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","warmer water species, GOM represents northern range limit (typically replaced with Asterias rubens in north); may be good to include for possible future analysis","in literature","Forbes sea star","sea stars","Asteroidea","","","NA","Y","y","y",3.15896956237815,0.221284898879722
89,"89","89.1","1","89","Gammarid","89","Gammarid","adult","Ampithoe rubricata","Arthropoda","Malacostraca","Amphipoda","Amphithoe","rubricata","species","herbivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Amphitoe rubricata (Montagu, 1808) (spelling mistake); Ampithoe albomaculata Krøyer, 1846; Ampithoe littorina Spence Bate, 1857 (Synonym); Ampithoe picta Rathke, 1837; Ampithoe podoceroides Rathke, 1843; Ampithoe punctata Johnston, 1827; Ampithoe punctatus Johnston, 1827; Ampithoe rubicata (Montagu, 1808) (lapsus calami); Cancer (Gammarus) rubricatus Montagu, 1808 (superseded original combination); Gammarus punctatus Johnson, 1827 (Synonym)","","Chavanich, Suchana, and Kim A. Wilson. “Rocky Intertidal Zonation of Gammaridean Amphipods in Long Island Sound, Connecticut.” Crustaceana 73, no. 7 (2000): 835–46.; Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","found at multiple sites in Larsen et al. ; more abundant in Chondrus chrispus in lower zone (Chavanich and Wilson); uncommon to abundant. feeds on algae or detritus, builds nest in seaweed or mussel beds","in literature","Amphithoe","small crustaceans","Amphipods","x","","NA","Y","partial","partial",2,4.58679475555264e-30
90,"90","90.1","1","89","Gammarid","89","Gammarid","adult","Apohyale prevostii","Arthropoda","Malacostraca","Amphipoda","Apohyale","prevostii","species","herbivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Allorchestes danai Spence Bate, 1857 (superseded original combination); Ampithoe prevostii H. Milne Edwards, 1830 (superseded original combination); Hyale danai (Spence Bate, 1857) (junior subjective synonym); Hyale major Chevreux, 1888; Hyale nidrosiensis (Krøyer, 1845); Hyale nilssoni Rathke, 1843 (Synonym); Hyale prevosti (H. Milne Edwards, 1830); Orchestia nidrosiensis Krøyer, 1845","","Chavanich, Suchana, and Kim A. Wilson. “Rocky Intertidal Zonation of Gammaridean Amphipods in Long Island Sound, Connecticut.” Crustaceana 73, no. 7 (2000): 835–46.; Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","Hyale prevosti in Larsen study; abundant in Fucus vesciulosus in upper zone. absent in lower zone (Chavanich and Wilson); uncommon to very common. herbivore, found in barnacle zone and rockweed zone, usually between mussels or barnacles. actively hops about when disturbed. ","in literature","hyalid amphipod","small crustaceans","Amphipods","x","","NA","Y","partial","partial",2,9.86076131526265e-31
91,"91","91.1","1","89","Gammarid","89","Gammarid","adult","Echinogammarus obtusatus","Arthropoda","Malacostraca","Amphipoda","Echinogammarus","obtusatus","species","macrophagous detritivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Eulimnogammarus obtusatus; Gammarus obtusatus Dahl, 1938; Marinogammarus obtusatus (Dahl, 1938)","Gulf of Maine, USA","Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","Gammarus obtusatus in Larsen study. A dominant organism in Larsen study; lives under rocks and in tidepools, also in saltmarshes. infrequent to commonly found. (maybe be more common in protected areas based on Larsen's findings)","in literature","gammarid amphipod","small crustaceans","Amphipods","x","","NA","Y","partial","partial",2,5.63295990134379e-30
92,"92","92.1","1","89","Gammarid","89","Gammarid","adult","Gammarellus angulosus","Arthropoda","Malacostraca","Amphipoda","Gammarellus","angulosus","species","detritivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Amathilla angulosus (Rathke, 1843) (Synonym); Amathilla sabini (Leach) (Synonym); Gammarus angulosus Rathke, 1843","","Chavanich, Suchana, and Kim A. Wilson. “Rocky Intertidal Zonation of Gammaridean Amphipods in Long Island Sound, Connecticut.” Crustaceana 73, no. 7 (2000): 835–46; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","study in Connecticut; abundant in Chondrus crispus; unreliable feeding info but likely detritivore. free-swimming and may be found clinging to seaweed or in tidepools. Only 36 results without genus, included genus to get to 67 results with synonyms","in literature","gammarid amphipod","small crustaceans","Amphipods","","","NA","Y","partial","partial",2,9.28144158799097e-30
93,"93","93.1","1","89","Gammarid","89","Gammarid","adult","Gammarus oceanicus","Arthropoda","Malacostraca","Amphipoda","Gammarus","oceanicus","species","omnivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Gammarus zaddachi oceanicus; Lagunogammarus oceanicus (Segerstråle, 1947) ","","Chavanich, Suchana, and Kim A. Wilson. “Rocky Intertidal Zonation of Gammaridean Amphipods in Long Island Sound, Connecticut.” Crustaceana 73, no. 7 (2000): 835–46.; Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.; Doggett, L. F., Larsen, P. F., & Sykes, S. C. (1978). Intertidal bedrock areas of high species diversity in Maine, and their relevance to the Critical Areas Program. Maine State Planning Office, Natural Resource Planning Division, Critical Areas Program.","free.living","NA","The most common intertidal amphipod of northern New England, found in seaweed, or under rocks or free swimming. ""In coastal marine habitats, from mid-tide level to shallow subtidal, occasionally to depths of 25 metres; usually amongst algae; tolerates wide range of salinity and temperature.""","in literature","gammarid amphipod","small crustaceans","Amphipods","x","","NA","Y","partial","partial",2,1.06249703171955e-29
115,"115","115.1","1","89","Gammarid","89","Gammarid","adult","Echinogammarus finmarchicus ","Arthropoda","Malacostraca","Amphipoda","Echinogammarus","finmarchicus","species","detritivore","heterotroph","mobile","resident","as.aggregate","as.aggregate","Gammarus finmarchicus; Marinogammarus finmarchicus (Dahl, 1938) (Synonym)","Gulf of Maine, USA","Larsen, Peter Foster. “The Macroinvertebrate Fauna of Rockweed (Ascophyllum Nodosum)–Dominated Low-Energy Rocky Shores of the Northern Gulf of Maine.” Journal of Coastal Research 279 (January 2012): 36–42. https://doi.org/10.2112/JCOASTRES-D-10-00004.1.","free.living","NA","Gammarus finmarchicus in Larsen study; at multiple sites; no observations in Maine on inaturalist but observations on WoRMS for Maine; Pollock has noted as common, intertidal, and in the GOM region; few results--added genus to the list to expand, still ~50 studies","in literature","gammarid amphipod","small crustaceans","Amphipods","x","","NA","Y","n","n",2,4.89340280269909e-30
116,"116","116.1","1","116","Ardea herodias","116","Ardea herodias","adult","Ardea herodias","Chordata","Aves","Pelecaniformes","Ardea","herodias","species","predator","heterotroph","mobile","transient","no","no","none","Gulf of Maine, USA","present study","free.living","NA","observed foraging in intertidal at low tide on sheltered side. ","direct observation","great blue heron","birds","Aves","","x","NA","Y","n","n",3.75434144145635,0.211917357054668
117,"117","117.1","1","117","Phalacrocorax auritus","117","Phalacrocorax auritus","adult","Phalacrocorax auritus","Chordata","Aves","Pelecaniformes","Phalacrocorax","auritus","species","predator","heterotroph","mobile","transient","no","no","Nannopterum auritus (Lesson, 1831)","","Blackwell, B. F., Krohn, W. B., & Allen, R. B. (1995). Foods of nestling double-crested cormorants in Penobscot Bay, Maine, USA: temporal and spatial comparisons. Colonial Waterbirds, 199-208.","free.living","NA","feeds on several intertidal fishes in Maine (cunner, rock gunnel, sculpins)","in literature","double crested cormorant","birds","Aves","x","x","NA","Y","n","n",3.76367834156396,0.265860488249928
119,"119","119.1","1","118","Bryozoa encrusting","118","Bryozoa encrusting","adult","Membranipora membranacea","Bryozoa","Gymnolaemata","Cheilostomatida","Membranipora","membranacea","species","filter feeder","heterotroph","sessile","resident","yes","yes","Flustra membranacea; Flustra teleacea","","https://link.springer.com/article/10.1023/A:1011487219735","free.living","NA","may be mostly subtidal, nonnative species; midtidal, invasive. records throughout Maine coast, not many new papers","in literature","","bryozoan","Bryozoa","","","NA","Y","partial","partial",2.2,0.160000000000002
134,"134","134.1","1","79","Crustose coralline spp.","79","Crustose coralline spp.","adult","Lithothamnion glaciale","Rhodophyta","Florideophyceae","Corallinales","Lithothamnion","glaciale","species","seaweed","autotroph","sessile","resident","as.aggregate","as.aggregate","Lithothamnium glaciale (misspelling), Eleutherospora polymorpha f. battersii, Lithothamnion battersii, Lithothamnion boreale, Lithothamnion colliculosum, Lithothamnion colliculosum f. densum, Lithothamnion colliculosum f. laxa, Lithothamnion colliculosum f. laxum, Lithothamnion colliculosum f. pusillum, Lithothamnion colliculosum f. roseum, Lithothamnion colliculosum f. typica, Lithothamnion delapsum f. conglutinata, Lithothamnion flabellatum f. granii, Lithothamnion glaciale f. boreale, Lithothamnion glaciale f. colliculosum, Lithothamnion glaciale f. grani, Lithothamnion glaciale f. granii, Lithothamnion glaciale f. pusillum, Lithothamnion glaciale f. subsimplex, Lithothamnion glaciale f. typicum, Lithothamnion glaciale var. colliculosum, Lithothamnion glaciale var. grani, Lithothamnion glaciale var. granii, Lithothamnion grani, Lithothamnion grani f. reductum, Lithothamnion granii, Lithothamnion granii f. reductum, Lithothamnion roseum, Phymatolithon polymorphum f. battersii","","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1938967; https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecy.2226?casa_token=mG8sT4xYyswAA[…]-b5bNjB-elnoB7i0Qw0qqChKhW3MYIL1RV9HnuUkqhkCdUfGtcU","free.living","NA","need to confirm species, see if common; a few records around GOM, not many records in general on the East coast so maybe 'don't add-rare'?   AKB: add, Mathieson & Dawes has as common in this region, not a ton of results so added genus to search terms, no *new* papers","in literature","crustose coralline","coralline algae","Corallinophycidae","","","NA","Y","partial","partial",0.999999999999998,0
154,"154","154.1","1","154","Myoxocephalus octodecemspinosus","154","Myoxocephalus octodecemspinosus","adult","Myoxocephalus octodecemspinosus","Chordata","Actinopteri","Perciformes","Myoxocephalus","octodecemspinosus","species","predator","heterotroph","mobile","transient","no","no","Cottus octodecemspinosus Mitchill, 1814; Myoxocephalus octodecemspinosis (Mitchill, 1814) (misspelling); Myoxocephalus octodecimspinosus (Mitchill, 1814)","","https://link.springer.com/content/pdf/10.1007/s12237-016-0187-9.pdf; in Moring 1993 list ","free.living","NA","From fishbase: ""Commonly found in harbors and shallow coastal waters. Move to deeper water in winter. Adults attach their eggs near the base of a sponge to use as a spawning bed (Ref. 34819, 41075). Benthic; feeds on crustaceans, molluscs, sea squirts, squids and fishes (herring, mackerel, smelt, sand lance and silversides (Ref. 5951)) (Ref. 58426)."" ; listed in Moring 1993 as foraging in intertidal and found in pools as juveniles","in literature","longhorn sculpin","fishes","Teleostei","","","NA","Y","n","n",3.15679564719925,0.332707607521019
155,"155","155.1","1","155","Myoxocephalus scorpius","155","Myoxocephalus scorpius","adult","Myoxocephalus scorpius","Chordata","Actinopteri","Perciformes","Myoxocephalus","scorpius","species","predator","heterotroph","mobile","transient","no","no","Acanthocottus scorpius (Linnaeus, 1758); Cottus groenlandicus Cuvier, 1829; Cottus scorpius Linnaeus, 1758 (synonym); Cottus verrucosus Bean, 1881 (synonym); Myoxocephalus scorpius groenlandicus (Cuvier, 1829); Myoxocephalus scorpius scorpius (Linnaeus, 1758); Myxocephalus scorpius (Linnaeus, 1758) (misspelling)","","https://link.springer.com/content/pdf/10.1007/s12237-016-0187-9.pdf; https://www.jstor.org/stable/3858372?seq=1#metadata_info_tab_contents","free.living","NA","From Fishbase: Found on rocky bottoms with sand or mud, or among seaweeds (Ref. 4698). Benthic (Ref. 58426). Feeds on fishes, large crustaceans, occasionally polychaetes and amphipods (Ref. 4698). During the spawning season, the male's underside becomes deep red with white spots. ""...M. scorpius were studied in rocky tide pools along the coast of Maine""...records of them in Maine","in literature","shorthorn sculplin","fishes","Teleostei","","","NA","Y","n","n",3.18801781557878,0.406744476617053
156,"156","156.2","2","156","Pollachius virens","156","Pollachius virens","juvenile","Pollachius virens","Chordata","Actinopteri","Gadiformes","Pollachius","virens","species","predator","heterotroph","mobile","transient","no","no","Gadus carbonarius; Gadus colinus; Gadus purpureus; Gadus sey; Gadus virens; ///Merlangus carbonarius; Merlangus purpureus; Merlangus virens; Polachius virens; Pollachius carbonarius","","https://www.int-res.com/abstracts/meps/v126/p9-17/","free.living","NA","Juveniles spend time foraging in intertidal (relevance to fisheries and ecosystem services); ""There were few differences in pollock densities between algal and open habitats but abundances likely increased in the algal habitat at higher tidal stages when changes in habitat availability are taken into account. Densities were higher at night and there was an order of magnitude decline in pollock densities from early to late summer. In another study we showed that piscivorous birds are a probable cause of pollock summer mortality. Pollock fed on invertebrates from intertidal algae relatively continuously.""","in literature","juvenile pollach","fishes","Teleostei","","","NA","Y","n","n",3.03376623376623,0.0051678191937934
157,"157","157.1","1","157","Tautoga onitis","157","Tautoga onitis","adult","Tautoga onitis","Chordata","Actinopteri","Eupercaria incertae sedis","Tautoga","onitis","species","predator","heterotroph","mobile","transient","no","no","Labrus onitis Linnaeus, 1758","","https://books.google.com/books?hl=en&lr=&id=oP9qaT8eLLYC&oi=fnd&pg=PR6&dq=%22geukensia+demissa%22+parasitism+%22Gulf+of+Maine%22&ots=c9gtgQXj9H&sig=UT8C7YWl6oqDNOZ_7uniqQNd78c#v=onepage&q&f=false; https://www.inaturalist.org/taxa/52547-Tautoga-onitis; Olla, B. L., Bejda, A. J., & Martin, A. D. (1979). Seasonal dispersal and habitat selection of cunner, Tautogolabrus adspersus, and young tautog, Tautoga onitis, in Fire Island Inlet, Long Island, New York. In Fish. Bull. US (Vol. 77, pp. 255-261). Long Island New York.; https://www.greateratlantic.fisheries.noaa.gov/policyseries/index.php/GARPS/article/view/4/5","free.living","NA","recreationally sought after; eats mollusks and crustaceans, Mytilus is an important prey, associated with algal cover.  lives among rocks in shallow water, many papers already in database","in literature","tautog","fishes","Teleostei","","","NA","Y","n","n",3.18716049775632,0.184598322395163
160,"160","160.1","1","160","Gasterosteus aculeatus","160","Gasterosteus aculeatus","adult","Gasterosteus aculeatus","Chordata","Actinopteri","Perciformes","Gasterosteus","aculeatus","species","predator","heterotroph","mobile","transient","no","no","Gasteracanthus cataphractus Pallas, 1814; Gasterosteus aculeatus trachurus Cuvier, 1829; Gasterosteus algeriensis Sauvage, 187; Gasterosteus argentatissimus Blanchard, 1866; Gasterosteus argyropomus Cuvier, 1829; Gasterosteus atkinsii Bean, 1879; Gasterosteus bailloni Blanchard, 1866; /////Gasterosteus biaculeatus Mitchill, 1815; Gasterosteus bispinosus Walbaum, 1792; Gasterosteus brachycentrus Cuvier, 1829; Gasterosteus cataphractus (Pallas, 1814); Gasterosteus cuvieri Girard, 1850; ////Gasterosteus dimidiatus Reinhardt, 1837 (synonym); Gasterosteus elegans Blanchard, 1866; Gasterosteus gymnurus Cuvier, 1829; Gasterosteus inopinatus Girard, 1854; ////Gasterosteus insculptus Richardson, 1855; Gasterosteus intermedius Girard, 1856; ////Gasterosteus leiurus Cuvier, 1829; Gasterosteus loricatus Reinhardt, 1837; Gasterosteus neoboracensis DeKay, 1842; Gasterosteus neustrianus Blanchard, 1866; Gasterosteus niger Cuvier, 1829; Gasterosteus noveboracensis Cuvier, 1829; ///Gasterosteus obolarius Cuvier, 1829; Gasterosteus plebeius Girard, 1854; Gasterosteus pugetti Girard, 1856; Gasterosteus semiarmatus Cuvier, 1829 (synonym); Gasterosteus semiloricatus Cuvier, 1829; Gasterosteus serratus Ayres, 1855; ///Gasterosteus suppositus Sauvage, 1874; Gasterosteus teraculeatus Lacepède, 1801; Gasterosteus tetracanthus Cuvier, 1829; Gasterosteus texanus Sauvage, 1874; Gasterosteus trachurus Cuvier, 1829; Gasterosteus williamsoni Girard, 1854; Gastrosteus aculeatus (Linnaeus, 1758) (synonym); Gladiunculus bispinosus (unassessed)","","Moring 1993 Maine Naturalist (checklist of fish species collected in tide pools in Maine, Table 1); https://link.springer.com/article/10.1007/BF00001608; Moring 1990; Collette 1986","free.living","NA","""collected in maine tidepools as adults and juveniles""; from fishbase: ""Adults occur in fresh waters, estuaries and coastal seas (Ref. 4119). Anadromous, with numerous non-anadromous populations in brackish or pure freshwater, rarely in marine waters. In the sea, confined to coastal waters. In freshwater, adults prefer to live in small stream but may occur in a variety of habitats including lakes and large rivers (Ref. 59043). Inhabit shallow vegetated areas, usually over mud or sand (Ref. 5723). Form schools. Young associated with drifting seaweed (Ref. 12114, 12115).""; some lay eggs in intertidal; not a lot of new papers","in literature","Threespine stickleback","fishes","Teleostei","","","NA","Y","n","n",2.92344322344322,0.118393635105386
163,"163","163.1","1","163","Myoxocephalus aenaeus","163","Myoxocephalus aenaeus","adult","Myoxocephalus aenaeus","Chordata","Actinopteri","Perciformes","Myoxocephalus","aenaeus","species","predator","heterotroph","mobile","transient","no","no","Cottus aenaeus Mitchill, 1814; Myoxocephalus aenaeas (Mitchill, 1814) ","","Moring 1993 Maine Naturalist (checklist of fish species collected in tide pools in Maine, Table 1); Moring 2001 Northeastern Naturalist; Collette 1986","free.living","NA","""collected in maine tidepools as adults and juveniles""; predominantly an estuarine species, assocaited with seagrass beds but Moring (2001) has M. aenaeus as an abundant year round rocky intertidal fish; no new data","in literature","Grubby","fishes","Teleostei","","","NA","Y","n","n",3.17582388567091,0.108351567046366
165,"165","165.1","1","165","Botryllus schlosseri","97","Colonial tunicate","adult","Botryllus schlosseri","Chordata","Ascidiacea","Stolidobranchia","Botryllus","schlosseri","species","filter feeder","heterotroph","sessile","resident","as.aggregate","as.aggregate","Alcyonium borlasii Turton, 1807 (original combination); Alcyonium schlosseri Pallas, 1766 (original combination); Aplidium verrucosum Dalyell, 1839 (original combination); Botryllus aurolineatus Giard, 1872 (original combination); Botryllus badium Alder & Hancock, 1912 (literature misspelling);///// Botryllus badius Alder & Hancock, 1912 (original combination); Botryllus bivittatus Milne Edwards, 1841 (original combination); Botryllus calendula Giard, 1872 (original combination); Botryllus calyculatus Alder & Hancock, 1907 (original combination); Botryllus castaneus Alder & Hancock, 1848 (original combination); ///Botryllus gascoi Della Valle, 1877; Botryllus gemmeus Savigny, 1816 (original combination); Botryllus gouldii Verrill, 1871 (original combination); Botryllus marionis Giard, 1872 (original combination); Botryllus miniatus Alder & Hancock, 1912 (original combination); Botryllus minutus Savigny, 1816 (original combination);///// Botryllus morio Giard, 1872 (original combination); Botryllus polycyclus Savigny, 1816 (original combination); Botryllus pruinosus Giard, 1872 (original combination); Botryllus rubens Alder & Hancock, 1848 (original combination); Botryllus rubigo Giard, 1872 (original combination); ////Botryllus smaragdus Milne Edwards, 1841 (original combination); Botryllus stellatus Gaertner, 1774 (original combination); Botryllus violaceus Milne Edwards, 1841 (synonym); Botryllus violatinctus Hartmeyer, 1909 (original combination); Botryllus virescens Alder & Hancock, 1848","","AKB has seen in region and elsewhere in GOM low zone","free.living","NA","Invasive, at least as common as the other 2 colonial invasive tunicates on the species list; no new data","direct observation, in Shoals checklist","Star tunicate","tunicates","Tunicata","","","NA","Y","n","n",2.58333333333334,0.354166666666667
167,"167","167.1","1","167","Detritus.carrion","167","Detritus.carrion","adult","Detritus.carrion","","","","","detritus.carrion","aggregate group","detritus","dead","passive","resident","no","no","NA","","","free.living","NA","eaten by many things, esp crabs","","","detritus","detritus","","","NA","N","n","n",1,0
168,"168","168.1","1","168","Detritus.dom","168","Detritus.dom","adult","Detritus.dom","","","","","detritus.DOM","aggregate group","detritus","dead","passive","resident","no","no","NA","","","free.living","NA","eaten by sessile inverts","","","detritus","detritus","","","NA","N","n","n",1,0
169,"169","169.1","1","169","Detritus.drift.algae","169","Detritus.drift.algae","adult","Detritus.drift.algae","","","","","detritus.drift.algae","aggregate group","detritus","dead","passive","resident","no","no","NA","","","free.living","NA","food for many herbivores","","","detritus","detritus","","","NA","N","n","n",0.999999999999999,0
170,"170","170.1","1","170","Detritus.small.omnivorous.pom","170","Detritus.small.omnivorous.pom","adult","Detritus.small.omnivorous.pom","","","","","detritus.small.omnivorous.POM","aggregate group","detritus","dead","passive","resident","no","no","NA","","","free.living","NA","suspension feeders and some amphipods","","","detritus","detritus","","","NA","N","n","n",1.00000000000001,0
171,"171","171.1","1","171","Diatoms, Benthic microalgae, films, etc.","171","Diatoms, Benthic microalgae, films, etc.","adult","Diatoms, Benthic microalgae, films, etc.","Ochrophyta","Bacillariophyceae","Bacillariophyceae","","Diatoms.benthic","aggregate group","microalgae","autotroph","planktonic","resident","no","no","NA","","","free.living","NA","food for many rock grazers","","benthic diatoms","microalgae","Microalgae","","","NA","N","n","n",1,0
174,"174","174.1","1","174","Diatoms.planktonic","174","Diatoms.planktonic","adult","Diatoms.planktonic","Ochrophyta","Bacillariophyceae","Bacillariophyceae","","Diatoms.planktonic","aggregate group","microalgae","autotroph","planktonic","resident","no","no","NA","","","free.living","NA","food for filter feeders, not many papers on planktonic diatoms specifically","","planktonic diatoms","plankton","Phytoplankton","","","NA","N","n","n",1.00000000000001,0
175,"175","175.1","1","175","Foraminifera","175","Foraminifera","adult","Foraminifera","","","","","Foraminifera","aggregate group","omnivore","mixed","planktonic","resident","no","no","NA","","Johnson, S. C., and R. E. Scheibling. “Structure and Dynamics of Epifaunal Assemblages on Intertidal Macroalgae Ascophyllum Nodosum and Fucus Vesiculosus in Nova Scotia, Canada.” Marine Ecology Progress Series 37, no. 2/3 (1987): 209–27.","free.living","NA","Not a ton of data but hopefully enough releavent data","in literature","","plankton","Microbes","","","NA","N","n","n",2.33333333333333,0.222222222222225
176,"176","176.1","1","176","Microplankton, bacteria, protozoa, nanoplankton","176","Microplankton, bacteria, protozoa, nanoplankton","adult","Microplankton, bacteria, protozoa, nanoplankton","","","","","microplankton","aggregate group","mixed","mixed","planktonic","resident","no","no","NA","","","free.living","NA","could be cilliates, flagellates, bacteria, etc? (sponges, tunicates, and bryozoans consume)","","","plankton","Microbes","","","NA","N","n","n",2.00000000000001,9.11627383596032e-29
320,"250","250.1","1","320","Cyanobacteriaceae","320","Cyanobacteriaceae","adult","Cyanobacteriaceae","cyanobacteria","cyanophyceae","chroococcales","NA","Cyanobacteriaceae","Phylum","microalgae","autotroph","sessile","resident","yes","yes","cyanobacteria","Gulf of Maine, USA","Contemporary community data colllected by Sorte et al (2017)","free.living","493882","microalgae; may not be not adequately surveyed by most studies. ","in community datasets","blue green algae","microalgae","Microalgae","","","NA","N","y","n",1,0
